Trade_Date,Contract_Month,Months_To_Expiry,Spot_Price,Futures_Price,Basis,Basis_Pct,Open_Interest,Volume,Settlement_Price,Implied_Carry_Rate_Annual
2011-01-18,2011-03,2,28.3221,28.2832,-0.0389,-0.1373,129273,12391,28.2894,1.35
2011-01-18,2011-04,3,28.3221,28.6599,0.3378,1.1927,278752,26951,28.7102,2.16
2011-01-18,2011-07,6,28.3221,28.4681,0.1459,0.5152,267211,47989,28.5025,0.33
2011-01-18,2012-01,12,28.3221,28.9046,0.5825,2.0566,237074,20861,29.0129,2.07
2011-01-19,2011-02,1,28.4418,28.5344,0.0926,0.3255,198035,29133,28.5274,2.82
2011-01-19,2011-03,2,28.4418,28.6722,0.2305,0.8103,119553,21267,28.6598,0.8
2011-01-19,2011-04,3,28.4418,28.5332,0.0914,0.3215,279391,16532,28.5438,-1.38
2011-01-19,2011-07,6,28.4418,28.7313,0.2896,1.0181,159189,31249,28.6977,2.33
2011-01-19,2012-01,12,28.4418,29.1708,0.729,2.5633,215964,27956,29.1812,2.66
2011-01-20,2011-02,1,28.4571,28.4913,0.0343,0.1204,282849,29302,28.5071,1.92
2011-01-20,2011-03,2,28.4571,28.3774,-0.0797,-0.2801,287258,52881,28.3627,-0.84
2011-01-20,2011-04,3,28.4571,28.5417,0.0847,0.2976,233062,20374,28.5995,2.06
2011-01-20,2011-07,6,28.4571,28.9996,0.5426,1.9066,207100,25057,29.0784,3.57
2011-01-20,2012-01,12,28.4571,28.163,-0.2941,-1.0334,294940,35284,28.0476,-0.91
2011-01-21,2011-02,1,28.3133,28.4544,0.1411,0.4983,266168,62743,28.4742,0.08
2011-01-21,2011-03,2,28.3133,28.4339,0.1206,0.4259,276481,29358,28.4549,1.86
2011-01-21,2011-04,3,28.3133,28.2416,-0.0717,-0.2534,182322,43479,28.2062,0.14
2011-01-21,2011-07,6,28.3133,28.3415,0.0281,0.0994,313399,59114,28.3647,0.28
2011-01-21,2012-01,12,28.3133,29.0621,0.7488,2.6447,119847,8676,28.9739,2.6
2011-01-24,2011-02,1,28.6789,28.6372,-0.0418,-0.1457,176579,21315,28.6125,-1.99
2011-01-24,2011-03,2,28.6789,28.7473,0.0683,0.2382,170372,13101,28.7689,-0.98
2011-01-24,2011-04,3,28.6789,28.9229,0.244,0.8506,262999,53068,28.9313,2.02
2011-01-24,2011-07,6,28.6789,29.1104,0.4314,1.5043,113861,25002,29.1053,3.15
2011-01-24,2012-01,12,28.6789,28.5476,-0.1313,-0.4579,169671,37157,28.5607,-0.18
2011-01-25,2011-02,1,28.6344,28.6731,0.0387,0.1353,165207,33921,28.7411,0.43
2011-01-25,2011-03,2,28.6344,28.8219,0.1875,0.6549,323683,78528,28.8943,0.52
2011-01-25,2011-04,3,28.6344,28.701,0.0666,0.2326,140332,31128,28.679,-1.03
2011-01-25,2011-07,6,28.6344,29.1118,0.4774,1.6671,222399,17809,29.0465,3.06
2011-01-25,2012-01,12,28.6344,28.7544,0.12,0.4192,272155,66232,28.8256,0.57
2011-01-26,2011-02,1,28.3481,28.1057,-0.2423,-0.8549,241018,52312,28.1284,0.01
2011-01-26,2011-03,2,28.3481,28.4666,0.1186,0.4182,215561,36848,28.4218,1.53
2011-01-26,2011-04,3,28.3481,28.5991,0.251,0.8854,273487,37032,28.659,3.79
2011-01-26,2011-07,6,28.3481,28.2349,-0.1131,-0.3991,274588,33709,28.2529,-0.33
2011-01-26,2012-01,12,28.3481,29.2663,0.9182,3.2391,126042,10410,29.2582,3.58
2011-01-27,2011-02,1,28.2144,28.0363,-0.1781,-0.6312,298626,21957,28.0583,2.0
2011-01-27,2011-03,2,28.2144,28.3276,0.1132,0.4013,270374,37583,28.2487,1.83
2011-01-27,2011-04,3,28.2144,28.4254,0.211,0.748,235922,54427,28.3733,2.82
2011-01-27,2011-07,6,28.2144,28.0876,-0.1267,-0.4492,287347,24318,27.9668,-1.55
2011-01-27,2012-01,12,28.2144,29.2477,1.0333,3.6623,198782,39653,29.2859,3.55
2011-01-28,2011-02,1,28.3258,28.4109,0.0851,0.3005,277997,54015,28.4187,3.52
2011-01-28,2011-03,2,28.3258,28.0455,-0.2802,-0.9893,220845,11957,28.0217,-1.29
2011-01-28,2011-04,3,28.3258,28.3615,0.0358,0.1263,146804,20766,28.334,-0.11
2011-01-28,2011-07,6,28.3258,28.5573,0.2315,0.8174,138331,14544,28.5588,2.06
2011-01-28,2012-01,12,28.3258,28.4658,0.14,0.4943,122243,24427,28.4448,0.68
2011-01-31,2011-03,1,28.5911,28.6482,0.0571,0.1998,160099,17158,28.6442,-0.46
2011-01-31,2011-04,2,28.5911,28.64,0.049,0.1712,160831,36033,28.5819,0.8
2011-01-31,2011-05,3,28.5911,28.7738,0.1827,0.6391,110055,13084,28.7436,2.35
2011-01-31,2011-07,6,28.5911,28.602,0.0109,0.0382,185263,34610,28.6441,0.01
2011-01-31,2012-01,12,28.5911,29.2448,0.6538,2.2866,280243,45135,29.2051,1.63
2011-02-01,2011-03,1,35.2796,35.2928,0.0132,0.0373,105792,14452,35.2289,0.42
2011-02-01,2011-04,2,35.2796,35.3633,0.0836,0.2371,316832,76983,35.3695,-0.63
2011-02-01,2011-05,3,35.2796,35.2622,-0.0175,-0.0495,256394,25485,35.1948,-1.42
2011-02-01,2011-07,6,35.2796,35.8492,0.5696,1.6144,139639,32606,35.8206,2.97
2011-02-01,2012-01,12,35.2796,34.429,-0.8507,-2.4112,194249,42283,34.3793,-1.35
2011-02-02,2011-03,1,35.8562,35.8278,-0.0285,-0.0794,282134,23946,35.853,-0.36
2011-02-02,2011-04,2,35.8562,35.8368,-0.0195,-0.0544,320223,36969,35.8145,1.47
2011-02-02,2011-05,3,35.8562,35.982,0.1257,0.3507,268119,41087,35.8668,1.67
2011-02-02,2011-08,6,35.8562,36.0706,0.2143,0.5977,300217,59547,36.0093,0.92
2011-02-02,2012-01,12,35.8562,37.3389,1.4826,4.135,230692,48846,37.2405,3.98
2011-02-03,2011-03,1,35.6934,35.6901,-0.0033,-0.0093,163318,13441,35.6669,1.66
2011-02-03,2011-04,2,35.6934,36.0125,0.3191,0.8941,122423,28676,35.971,3.43
2011-02-03,2011-05,3,35.6934,35.9678,0.2744,0.7689,132738,31586,35.98,1.8
2011-02-03,2011-08,6,35.6934,35.9706,0.2773,0.7768,292432,39746,35.9099,1.96
2011-02-03,2012-01,12,35.6934,36.4359,0.7425,2.0803,112153,8125,36.5154,1.48
2011-02-04,2011-03,1,36.1126,36.1613,0.0487,0.1349,147231,16551,36.1664,3.08
2011-02-04,2011-04,2,36.1126,36.1865,0.074,0.2049,129279,6952,36.1557,1.64
2011-02-04,2011-05,3,36.1126,36.0245,-0.0881,-0.244,177428,35964,36.04,-1.84
2011-02-04,2011-08,6,36.1126,36.2397,0.1271,0.3519,192541,20769,36.2404,1.06
2011-02-04,2012-01,12,36.1126,35.604,-0.5085,-1.4082,270686,20920,35.569,-1.35
2011-02-07,2011-03,1,36.5306,36.5766,0.046,0.1258,243570,12916,36.5197,-0.54
2011-02-07,2011-04,2,36.5306,36.5018,-0.0288,-0.0789,164468,33524,36.5359,0.43
2011-02-07,2011-05,3,36.5306,36.9373,0.4066,1.1132,296226,48230,36.9603,3.26
2011-02-07,2011-08,6,36.5306,36.3174,-0.2132,-0.5836,275767,49399,36.3414,-1.39
2011-02-07,2012-02,12,36.5306,36.2782,-0.2525,-0.6911,157932,32121,36.3101,-0.95
2011-02-08,2011-03,1,37.0614,37.1617,0.1003,0.2706,233285,23539,37.2275,2.6
2011-02-08,2011-04,2,37.0614,37.4175,0.3561,0.9609,107732,12349,37.3948,1.68
2011-02-08,2011-05,3,37.0614,37.0988,0.0374,0.101,139594,19534,37.0691,-1.59
2011-02-08,2011-08,6,37.0614,37.7223,0.6609,1.7831,235608,22626,37.6954,3.12
2011-02-08,2012-02,12,37.0614,36.8997,-0.1617,-0.4362,320995,54831,36.9489,0.02
2011-02-09,2011-03,1,37.3522,37.3337,-0.0186,-0.0497,283709,58455,37.2195,2.31
2011-02-09,2011-04,2,37.3522,37.2436,-0.1087,-0.2909,188320,23200,37.2712,3.83
2011-02-09,2011-05,3,37.3522,37.2241,-0.1282,-0.3431,179027,32935,37.2746,-1.47
2011-02-09,2011-08,6,37.3522,37.3155,-0.0368,-0.0985,135339,7055,37.2746,-0.56
2011-02-09,2012-02,12,37.3522,38.0907,0.7384,1.9769,126194,27169,38.0346,1.77
2011-02-10,2011-03,1,37.4601,37.4241,-0.0359,-0.0959,177967,35975,37.4273,0.22
2011-02-10,2011-04,2,37.4601,37.3262,-0.1339,-0.3574,117042,12696,37.295,-1.71
2011-02-10,2011-05,3,37.4601,37.9163,0.4562,1.2178,198587,20840,37.923,3.71
2011-02-10,2011-08,6,37.4601,38.0291,0.569,1.519,135155,17653,38.0479,2.58
2011-02-10,2012-02,12,37.4601,38.037,0.5769,1.5401,226859,53243,38.0977,1.41
2011-02-11,2011-03,1,37.5363,37.6942,0.1579,0.4206,265881,60183,37.6746,1.02
2011-02-11,2011-04,2,37.5363,37.506,-0.0303,-0.0808,120209,25409,37.4195,-0.82
2011-02-11,2011-05,3,37.5363,37.5828,0.0465,0.1239,245543,24899,37.615,0.63
2011-02-11,2011-08,6,37.5363,38.2803,0.7439,1.9819,116292,19358,38.2945,3.8
2011-02-11,2012-02,12,37.5363,38.4523,0.916,2.4402,137762,14163,38.3772,2.31
2011-02-14,2011-03,1,38.3344,38.3648,0.0304,0.0792,237041,49270,38.3735,2.25
2011-02-14,2011-04,2,38.3344,38.1778,-0.1566,-0.4085,137719,14373,38.1608,-1.01
2011-02-14,2011-05,3,38.3344,38.2761,-0.0583,-0.152,106390,23492,38.3366,-0.49
2011-02-14,2011-08,6,38.3344,38.3977,0.0633,0.165,150060,12628,38.3627,0.56
2011-02-14,2012-02,12,38.3344,38.4028,0.0684,0.1784,152137,21663,38.455,0.61
2011-02-15,2011-03,1,38.5734,38.6256,0.0522,0.1353,249224,12919,38.6125,3.78
2011-02-15,2011-04,2,38.5734,39.007,0.4336,1.1241,123215,30446,38.9373,3.65
2011-02-15,2011-05,3,38.5734,38.8653,0.2919,0.7567,112811,26417,38.8189,2.97
2011-02-15,2011-08,6,38.5734,39.0863,0.5129,1.3296,188031,34795,39.1728,3.07
2011-02-15,2012-02,12,38.5734,37.9279,-0.6455,-1.6733,121538,17751,37.8947,-1.43
2011-02-16,2011-03,1,38.4588,38.6646,0.2058,0.5351,295537,66834,38.6248,2.65
2011-02-16,2011-04,2,38.4588,38.5995,0.1407,0.3658,198871,41766,38.5822,1.77
2011-02-16,2011-05,3,38.4588,38.4177,-0.0411,-0.1068,165007,33945,38.403,0.41
2011-02-16,2011-08,6,38.4588,38.797,0.3383,0.8795,314339,32791,38.7986,2.48
2011-02-16,2012-02,12,38.4588,37.7767,-0.6821,-1.7735,126192,30297,37.8142,-1.7
2011-02-17,2011-03,1,39.0117,39.3769,0.3653,0.9363,314073,70801,39.382,3.0
2011-02-17,2011-04,2,39.0117,39.2885,0.2768,0.7095,143616,30130,39.2574,2.5
2011-02-17,2011-05,3,39.0117,38.736,-0.2756,-0.7066,239620,44505,38.7622,-1.46
2011-02-17,2011-08,6,39.0117,38.7246,-0.287,-0.7357,219840,23309,38.7775,-1.33
2011-02-17,2012-02,12,39.0117,39.3148,0.3031,0.7771,154724,24642,39.2943,0.42
2011-02-18,2011-03,1,39.4234,39.4527,0.0293,0.0743,255224,16430,39.4898,3.2
2011-02-18,2011-04,2,39.4234,39.377,-0.0464,-0.1178,256506,63198,39.4335,-0.0
2011-02-18,2011-05,3,39.4234,39.319,-0.1044,-0.2648,138080,14308,39.3848,0.19
2011-02-18,2011-08,6,39.4234,39.8304,0.4069,1.0322,164196,12174,39.863,1.39
2011-02-18,2012-02,12,39.4234,40.6823,1.2589,3.1932,186522,38192,40.7228,3.64
2011-02-21,2011-03,1,39.7741,39.8185,0.0444,0.1117,106158,23663,39.7614,-0.97
2011-02-21,2011-04,2,39.7741,40.1675,0.3934,0.989,138948,15963,40.2935,3.96
2011-02-21,2011-05,3,39.7741,40.1263,0.3522,0.8854,144275,33206,40.0233,3.04
2011-02-21,2011-08,6,39.7741,39.7138,-0.0603,-0.1516,123097,10765,39.7107,-0.56
2011-02-21,2012-02,12,39.7741,41.1321,1.358,3.4143,314130,43012,41.1586,3.37
2011-02-22,2011-03,1,40.2509,40.2354,-0.0155,-0.0384,209435,46775,40.332,1.39
2011-02-22,2011-04,2,40.2509,40.307,0.0561,0.1394,226815,23449,40.3656,1.7
2011-02-22,2011-05,3,40.2509,40.3092,0.0583,0.1449,230665,33694,40.2062,-1.82
2011-02-22,2011-08,6,40.2509,40.3118,0.0609,0.1513,165302,32633,40.2832,1.19
2011-02-22,2012-02,12,40.2509,41.2181,0.9672,2.4029,263894,13396,41.1669,2.21
2011-02-23,2011-03,1,40.2552,40.0852,-0.17,-0.4224,215819,14048,40.0196,-0.6
2011-02-23,2011-04,2,40.2552,40.3653,0.11,0.2734,130015,21382,40.4707,1.12
2011-02-23,2011-05,3,40.2552,40.1337,-0.1216,-0.302,251110,56718,40.1711,0.75
2011-02-23,2011-08,6,40.2552,40.494,0.2387,0.5931,206695,49761,40.4362,0.88
2011-02-23,2012-02,12,40.2552,40.3288,0.0736,0.1828,203808,43262,40.3434,0.05
2011-02-24,2011-03,1,40.6549,40.5072,-0.1477,-0.3633,279700,61267,40.4656,-1.13
2011-02-24,2011-04,2,40.6549,40.9615,0.3066,0.7542,180288,36946,40.9653,3.81
2011-02-24,2011-05,3,40.6549,40.877,0.2221,0.5463,177199,21293,40.8519,1.73
2011-02-24,2011-08,6,40.6549,41.0395,0.3846,0.946,129538,20277,41.1025,1.28
2011-02-24,2012-02,12,40.6549,42.21,1.5551,3.8251,197357,47074,42.2883,3.97
2011-02-25,2011-03,1,40.6676,40.6479,-0.0197,-0.0485,243556,40793,40.6823,1.7
2011-02-25,2011-04,2,40.6676,40.4764,-0.1911,-0.47,120968,21676,40.5082,-0.01
2011-02-25,2011-05,3,40.6676,40.4639,-0.2036,-0.5008,272591,19959,40.4698,-1.33
2011-02-25,2011-08,6,40.6676,41.1052,0.4376,1.0761,181296,41066,41.1498,2.2
2011-02-25,2012-02,12,40.6676,40.022,-0.6456,-1.5876,304973,72121,40.0279,-1.4
2011-02-28,2011-03,1,41.9332,41.906,-0.0272,-0.0648,249004,15270,41.9743,1.49
2011-02-28,2011-04,2,41.9332,41.6281,-0.3051,-0.7276,140800,24273,41.6644,0.04
2011-02-28,2011-05,3,41.9332,42.1735,0.2403,0.5731,167009,10532,42.2646,3.27
2011-02-28,2011-08,6,41.9332,42.7955,0.8623,2.0563,250468,51351,42.789,3.26
2011-02-28,2012-02,12,41.9332,42.2576,0.3244,0.7735,118296,13020,42.2775,0.86
2011-03-01,2011-03,1,41.7124,41.6272,-0.0852,-0.2042,204612,13400,41.5763,-1.67
2011-03-01,2011-04,2,41.7124,41.8275,0.1151,0.276,260075,40801,41.8008,1.31
2011-03-01,2011-05,3,41.7124,41.563,-0.1493,-0.358,273931,59466,41.6119,-0.77
2011-03-01,2011-08,6,41.7124,42.4224,0.71,1.7022,128188,17168,42.4684,3.2
2011-03-01,2012-02,12,41.7124,42.3642,0.6518,1.5627,282958,50661,42.3642,1.59
2011-03-02,2011-04,1,42.3569,42.3988,0.0419,0.0988,154101,28504,42.441,3.91
2011-03-02,2011-05,2,42.3569,42.4114,0.0545,0.1286,177864,35154,42.432,1.63
2011-03-02,2011-05,3,42.3569,42.2616,-0.0953,-0.2251,252868,39038,42.2593,-1.93
2011-03-02,2011-08,6,42.3569,43.0282,0.6713,1.5848,135174,22608,43.0077,2.84
2011-03-02,2012-02,12,42.3569,42.3132,-0.0437,-0.1032,234841,24682,42.3336,-0.21
2011-03-03,2011-04,1,42.2818,42.3617,0.0799,0.1891,196018,14826,42.4251,0.26
2011-03-03,2011-05,2,42.2818,42.1867,-0.0951,-0.225,116993,23399,42.2853,0.48
2011-03-03,2011-06,3,42.2818,42.333,0.0512,0.121,116555,6109,42.4154,-1.15
2011-03-03,2011-08,6,42.2818,42.5421,0.2603,0.6156,114390,25050,42.5982,1.3
2011-03-03,2012-02,12,42.2818,41.7037,-0.5782,-1.3674,123945,7622,41.6696,-1.44
2011-03-04,2011-04,1,42.8019,42.8,-0.0018,-0.0043,113590,10220,42.7665,2.4
2011-03-04,2011-05,2,42.8019,42.832,0.0302,0.0705,195860,40647,42.9769,0.02
2011-03-04,2011-06,3,42.8019,42.8696,0.0678,0.1583,122143,10025,42.8939,3.28
2011-03-04,2011-08,6,42.8019,42.9435,0.1416,0.3309,204475,33049,42.9464,-0.53
2011-03-04,2012-02,12,42.8019,42.7153,-0.0865,-0.2022,216932,27342,42.7163,-0.58
2011-03-07,2011-04,1,43.4656,43.7951,0.3295,0.7581,213859,37465,43.8587,3.28
2011-03-07,2011-05,2,43.4656,43.291,-0.1745,-0.4015,274758,62749,43.2803,-1.89
2011-03-07,2011-06,3,43.4656,43.2708,-0.1948,-0.4481,172171,32075,43.2627,-0.92
2011-03-07,2011-09,6,43.4656,44.0099,0.5444,1.2524,305172,74788,44.0095,1.2
2011-03-07,2012-03,12,43.4656,44.9575,1.4919,3.4325,298296,47461,44.9673,3.44
2011-03-08,2011-04,1,43.4481,43.4287,-0.0194,-0.0446,216644,40165,43.4802,3.63
2011-03-08,2011-05,2,43.4481,43.5845,0.1364,0.314,153539,15441,43.4897,1.72
2011-03-08,2011-06,3,43.4481,43.7299,0.2818,0.6487,189252,21832,43.7727,2.15
2011-03-08,2011-09,6,43.4481,42.9406,-0.5075,-1.1681,151664,14419,42.9893,-1.69
2011-03-08,2012-03,12,43.4481,42.6927,-0.7554,-1.7386,292559,71253,42.6873,-1.92
2011-03-09,2011-04,1,43.9484,44.0304,0.082,0.1865,132295,32111,44.0492,0.73
2011-03-09,2011-05,2,43.9484,44.2125,0.2641,0.6009,234502,26276,44.1845,0.41
2011-03-09,2011-06,3,43.9484,43.7433,-0.2051,-0.4668,200409,34955,43.7196,-0.43
2011-03-09,2011-09,6,43.9484,43.9696,0.0213,0.0484,315992,38994,43.9716,-0.64
2011-03-09,2012-03,12,43.9484,43.1723,-0.776,-1.7658,200795,18752,43.1993,-1.39
2011-03-10,2011-04,1,44.1216,44.3798,0.2581,0.585,316560,66319,44.3363,3.44
2011-03-10,2011-05,2,44.1216,44.3899,0.2683,0.6081,264219,35157,44.3766,2.84
2011-03-10,2011-06,3,44.1216,44.5364,0.4148,0.9401,320479,45997,44.5996,3.64
2011-03-10,2011-09,6,44.1216,43.6428,-0.4789,-1.0853,123210,17282,43.6869,-1.54
2011-03-10,2012-03,12,44.1216,45.5331,1.4115,3.199,151323,10786,45.5139,2.74
2011-03-11,2011-04,1,43.9267,43.9889,0.0621,0.1415,254134,36521,43.9893,0.87
2011-03-11,2011-05,2,43.9267,44.0391,0.1123,0.2557,251619,48389,44.1004,3.57
2011-03-11,2011-06,3,43.9267,44.1577,0.2309,0.5257,210002,44897,44.1255,1.53
2011-03-11,2011-09,6,43.9267,44.7953,0.8686,1.9774,252538,22007,44.7318,3.55
2011-03-11,2012-03,12,43.9267,43.384,-0.5427,-1.2355,282922,56646,43.3589,-0.96
2011-03-14,2011-04,1,45.1306,44.921,-0.2096,-0.4644,236640,58612,44.9925,0.8
2011-03-14,2011-05,2,45.1306,45.0052,-0.1254,-0.2778,177882,34288,45.0333,0.45
2011-03-14,2011-06,3,45.1306,45.1928,0.0623,0.138,311947,38471,45.2226,0.38
2011-03-14,2011-09,6,45.1306,45.2593,0.1288,0.2853,109494,7057,45.3298,1.04
2011-03-14,2012-03,12,45.1306,45.0477,-0.0829,-0.1837,137103,24930,45.0132,-0.18
2011-03-15,2011-04,1,45.0636,45.1785,0.115,0.2551,130288,10866,45.103,1.09
2011-03-15,2011-05,2,45.0636,45.1197,0.0561,0.1246,166519,31737,45.1167,2.03
2011-03-15,2011-06,3,45.0636,44.837,-0.2266,-0.5028,143864,30333,44.8334,-1.98
2011-03-15,2011-09,6,45.0636,45.6462,0.5826,1.2929,110361,7394,45.6614,2.96
2011-03-15,2012-03,12,45.0636,44.4131,-0.6505,-1.4435,178520,43821,44.3805,-1.59
2011-03-16,2011-04,1,45.3852,45.2664,-0.1188,-0.2618,229090,33811,45.2263,-0.45
2011-03-16,2011-05,2,45.3852,45.2226,-0.1626,-0.3583,192992,37176,45.2767,-1.25
2011-03-16,2011-06,3,45.3852,45.6423,0.2571,0.5665,173950,23152,45.5517,0.08
2011-03-16,2011-09,6,45.3852,45.0966,-0.2887,-0.636,219135,20892,45.1567,-0.52
2011-03-16,2012-03,12,45.3852,46.6289,1.2436,2.7402,163341,13879,46.6192,2.43
2011-03-17,2011-04,1,45.6558,45.651,-0.0048,-0.0105,278146,25244,45.6163,0.16
2011-03-17,2011-05,2,45.6558,45.6809,0.0251,0.055,298164,46342,45.6805,1.72
2011-03-17,2011-06,3,45.6558,45.2546,-0.4012,-0.8787,246180,25868,45.2861,-1.87
2011-03-17,2011-09,6,45.6558,45.5757,-0.0801,-0.1754,150050,8688,45.5722,0.17
2011-03-17,2012-03,12,45.6558,47.3219,1.6661,3.6493,283628,42842,47.2923,3.66
2011-03-18,2011-04,1,45.7939,45.6699,-0.1239,-0.2706,234852,24817,45.6474,-1.66
2011-03-18,2011-05,2,45.7939,45.9598,0.1659,0.3623,324111,51398,45.9942,1.38
2011-03-18,2011-06,3,45.7939,45.9717,0.1778,0.3883,256161,23930,46.0257,2.64
2011-03-18,2011-09,6,45.7939,46.3591,0.5652,1.2343,170562,11339,46.3352,2.29
2011-03-18,2012-03,12,45.7939,47.1469,1.353,2.9546,205880,34449,47.1641,2.55
2011-03-21,2011-04,1,46.0318,46.0393,0.0075,0.0163,152020,33751,46.0691,0.4
2011-03-21,2011-05,2,46.0318,46.3507,0.3189,0.6928,192786,20107,46.3606,3.54
2011-03-21,2011-06,3,46.0318,45.886,-0.1458,-0.3168,254445,25935,45.9332,-1.91
2011-03-21,2011-09,6,46.0318,47.1071,1.0753,2.336,219921,45872,47.1325,3.93
2011-03-21,2012-03,12,46.0318,45.3753,-0.6565,-1.4261,279633,52013,45.3938,-1.57
2011-03-22,2011-04,1,46.8079,46.6379,-0.17,-0.3632,307505,22829,46.6142,1.31
2011-03-22,2011-05,2,46.8079,46.8847,0.0768,0.1641,306815,20338,46.8339,2.42
2011-03-22,2011-06,3,46.8079,46.608,-0.1999,-0.427,111646,5638,46.6054,-0.5
2011-03-22,2011-09,6,46.8079,47.1082,0.3003,0.6417,233392,28031,47.088,1.47
2011-03-22,2012-03,12,46.8079,48.0424,1.2346,2.6375,130864,18591,47.9185,3.17
2011-03-23,2011-04,1,47.339,47.5097,0.1707,0.3606,297535,27164,47.583,3.55
2011-03-23,2011-05,2,47.339,47.1412,-0.1978,-0.4178,207662,25789,47.1474,-1.74
2011-03-23,2011-06,3,47.339,48.0364,0.6974,1.4731,136023,18068,48.0013,3.9
2011-03-23,2011-09,6,47.339,47.571,0.232,0.49,137055,26646,47.5764,0.83
2011-03-23,2012-03,12,47.339,48.1134,0.7744,1.6359,201639,48652,48.1004,1.71
2011-03-24,2011-04,1,46.9968,47.0235,0.0267,0.0568,203513,46109,47.0321,1.61
2011-03-24,2011-05,2,46.9968,46.9407,-0.0562,-0.1195,273906,48175,46.8871,0.61
2011-03-24,2011-06,3,46.9968,46.5877,-0.4092,-0.8706,231522,35372,46.5866,-1.99
2011-03-24,2011-09,6,46.9968,46.5558,-0.441,-0.9384,320659,66241,46.5565,-1.88
2011-03-24,2012-03,12,46.9968,46.9146,-0.0822,-0.1749,239673,20522,46.7891,-0.26
2011-03-25,2011-04,1,47.4615,47.1849,-0.2766,-0.5827,233298,42210,47.1559,-1.64
2011-03-25,2011-05,2,47.4615,47.5181,0.0566,0.1192,115379,8609,47.4477,3.86
2011-03-25,2011-06,3,47.4615,47.4825,0.0211,0.0444,316109,40983,47.4391,0.07
2011-03-25,2011-09,6,47.4615,47.4715,0.01,0.0211,126418,18681,47.4142,0.45
2011-03-25,2012-03,12,47.4615,47.4114,-0.0501,-0.1055,181104,19696,47.3532,-0.77
2011-03-28,2011-04,1,47.746,47.9523,0.2063,0.4322,231631,15871,47.798,3.68
2011-03-28,2011-05,2,47.746,47.5832,-0.1628,-0.3409,185390,30460,47.5849,-1.37
2011-03-28,2011-06,3,47.746,48.1681,0.4221,0.8841,117098,10082,48.2025,2.13
2011-03-28,2011-09,6,47.746,47.5311,-0.2149,-0.45,292659,66055,47.5056,-1.53
2011-03-28,2012-03,12,47.746,48.527,0.781,1.6357,301006,61947,48.5238,2.0
2011-03-29,2011-04,1,48.0018,48.0869,0.0851,0.1772,258135,19027,48.0962,3.31
2011-03-29,2011-05,2,48.0018,48.1879,0.1861,0.3876,280432,55218,48.2995,-0.2
2011-03-29,2011-06,3,48.0018,48.2094,0.2076,0.4324,109286,20077,48.1859,1.94
2011-03-29,2011-09,6,48.0018,47.6127,-0.3892,-0.8107,198586,19447,47.6188,-1.02
2011-03-29,2012-03,12,48.0018,49.8335,1.8317,3.816,110305,20487,49.8902,3.43
2011-03-30,2011-04,1,48.4914,48.705,0.2136,0.4404,192019,14641,48.6744,-1.8
2011-03-30,2011-05,2,48.4914,48.7005,0.2091,0.4313,143460,9631,48.7832,1.77
2011-03-30,2011-06,3,48.4914,48.5184,0.0271,0.0558,268534,49837,48.5108,0.31
2011-03-30,2011-09,6,48.4914,49.1637,0.6723,1.3865,217718,24172,49.1626,1.8
2011-03-30,2012-03,12,48.4914,48.5395,0.0481,0.0993,311480,32934,48.462,-0.04
2011-03-31,2011-04,1,48.777,48.7418,-0.0352,-0.0722,182212,13069,48.7595,1.7
2011-03-31,2011-05,2,48.777,48.7253,-0.0517,-0.1059,126474,13683,48.7348,-1.32
2011-03-31,2011-06,3,48.777,48.7454,-0.0316,-0.0647,306968,50445,48.6927,1.09
2011-03-31,2011-09,6,48.777,48.887,0.11,0.2255,158557,8512,48.9186,0.0
2011-03-31,2012-03,12,48.777,50.3342,1.5572,3.1926,316593,47045,50.2447,3.11
2011-04-01,2011-05,1,48.6007,48.6163,0.0156,0.0321,320668,54188,48.6513,1.33
2011-04-01,2011-05,2,48.6007,48.8978,0.2971,0.6113,185698,14232,48.8577,0.38
2011-04-01,2011-06,3,48.6007,48.4403,-0.1604,-0.3301,323438,35294,48.439,-1.92
2011-04-01,2011-09,6,48.6007,49.0781,0.4774,0.9822,260813,33967,49.0319,2.15
2011-04-01,2012-03,12,48.6007,49.5302,0.9295,1.9126,198895,10425,49.5222,2.38
2011-04-04,2011-05,1,48.7537,48.7761,0.0224,0.0459,182499,13722,48.7356,0.52
2011-04-04,2011-06,2,48.7537,49.0202,0.2665,0.5467,154202,11561,49.0474,1.38
2011-04-04,2011-07,3,48.7537,48.877,0.1233,0.2529,157200,18313,48.8159,-0.44
2011-04-04,2011-10,6,48.7537,49.5998,0.8461,1.7356,114293,20428,49.6611,3.5
2011-04-04,2012-03,12,48.7537,49.4975,0.7438,1.5257,124510,9793,49.453,1.67
2011-04-05,2011-05,1,48.7017,48.7663,0.0646,0.1327,189094,13677,48.8314,0.34
2011-04-05,2011-06,2,48.7017,48.3676,-0.3341,-0.686,229746,40632,48.4185,-0.19
2011-04-05,2011-07,3,48.7017,48.9326,0.2309,0.4741,145446,15073,48.8607,0.81
2011-04-05,2011-10,6,48.7017,49.0695,0.3679,0.7554,145517,10533,49.1274,1.85
2011-04-05,2012-03,12,48.7017,50.2234,1.5217,3.1245,309646,50940,50.1709,2.92
2011-04-06,2011-05,1,48.704,48.8907,0.1867,0.3833,217236,30083,48.8662,0.14
